No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,year_month
22831,2015,10,8,6,3.0,15.0,2.0,14.0,300.0,31.0,13.3,1015.3,-3.5,0.0,NNE,2.1,Wanliu,2015-10-08 06:00:00,2015-10
22832,2015,10,8,7,3.0,7.0,2.0,14.0,300.0,32.0,12.0,1015.8,-1.9,0.0,NNE,1.1,Wanliu,2015-10-08 07:00:00,2015-10
22833,2015,10,8,8,3.0,21.0,2.0,12.0,300.0,35.0,14.9,1016.4,-4.5,0.0,N,3.2,Wanliu,2015-10-08 08:00:00,2015-10
22834,2015,10,8,9,4.0,23.0,2.0,9.0,300.0,40.0,15.8,1016.8,-5.9,0.0,N,5.1,Wanliu,2015-10-08 09:00:00,2015-10
22835,2015,10,8,10,6.0,13.0,2.0,6.0,300.0,45.0,16.3,1017.4,-7.4,0.0,N,3.7,Wanliu,2015-10-08 10:00:00,2015-10
22836,2015,10,8,11,4.0,14.0,2.0,6.0,300.0,50.0,16.9,1017.1,-7.6,0.0,N,3.1,Wanliu,2015-10-08 11:00:00,2015-10
22837,2015,10,8,12,13.0,13.0,2.0,6.0,300.0,56.0,17.2,1016.3,-7.4,0.0,N,3.2,Wanliu,2015-10-08 12:00:00,2015-10
22838,2015,10,8,13,3.0,5.0,2.0,5.0,300.0,62.0,18.8,1015.0,-7.6,0.0,NW,2.1,Wanliu,2015-10-08 13:00:00,2015-10
22839,2015,10,8,14,10.0,10.0,2.0,5.0,300.0,65.0,19.0,1014.0,-7.4,0.0,WNW,2.9,Wanliu,2015-10-08 14:00:00,2015-10
22840,2015,10,8,15,5.0,7.0,2.0,7.0,300.0,64.0,19.5,1013.3,-7.0,0.0,WNW,2.4,Wanliu,2015-10-08 15:00:00,2015-10
22841,2015,10,8,16,7.0,17.0,2.0,7.0,300.0,65.0,19.4,1012.5,-7.1,0.0,NW,2.9,Wanliu,2015-10-08 16:00:00,2015-10
22842,2015,10,8,17,3.0,22.0,2.0,13.0,300.0,58.0,18.7,1012.2,-6.1,0.0,NW,2.3,Wanliu,2015-10-08 17:00:00,2015-10
22843,2015,10,8,18,4.0,16.0,2.0,22.0,300.0,48.0,14.9,1011.8,-2.5,0.0,SSW,0.8,Wanliu,2015-10-08 18:00:00,2015-10
22844,2015,10,8,19,9.0,32.0,2.0,50.0,500.0,17.0,14.3,1011.5,-3.5,0.0,WSW,1.7,Wanliu,2015-10-08 19:00:00,2015-10
22845,2015,10,8,20,14.0,42.0,2.0,67.0,600.0,4.0,11.4,1011.4,-1.1,0.0,SSW,0.4,Wanliu,2015-10-08 20:00:00,2015-10
22846,2015,10,8,21,18.0,50.0,2.0,69.0,600.0,3.0,9.3,1011.4,0.2,0.0,SSW,0.5,Wanliu,2015-10-08 21:00:00,2015-10
22847,2015,10,8,22,19.0,49.0,2.0,70.0,500.0,2.0,8.7,1011.0,1.4,0.0,WSW,1.2,Wanliu,2015-10-08 22:00:00,2015-10
22848,2015,10,8,23,28.0,49.0,2.0,68.0,500.0,3.0,9.9,1009.9,0.8,0.0,SW,1.1,Wanliu,2015-10-08 23:00:00,2015-10
22849,2015,10,9,0,25.0,49.0,2.0,65.0,500.0,2.0,8.7,1008.7,2.3,0.0,W,0.9,Wanliu,2015-10-09 00:00:00,2015-10
22850,2015,10,9,1,19.0,55.0,2.0,61.0,500.0,2.0,9.2,1007.9,1.4,0.0,W,1.0,Wanliu,2015-10-09 01:00:00,2015-10
22851,2015,10,9,2,20.0,43.0,2.0,57.0,400.0,2.0,10.2,1007.1,0.5,0.0,NW,1.3,Wanliu,2015-10-09 02:00:00,2015-10
22852,2015,10,9,3,18.0,49.0,2.0,55.0,400.0,2.0,9.1,1006.0,1.0,0.0,W,1.1,Wanliu,2015-10-09 03:00:00,2015-10
22853,2015,10,9,4,26.0,57.0,2.0,52.0,400.0,48.87361389082744,7.9,1005.6,2.4,0.0,NNE,1.2,Wanliu,2015-10-09 04:00:00,2015-10
22854,2015,10,9,5,27.0,52.0,2.0,52.0,400.0,2.0,8.2,1005.1,2.2,0.0,ESE,0.8,Wanliu,2015-10-09 05:00:00,2015-10
22855,2015,10,9,6,23.0,43.0,2.0,56.0,400.0,2.0,8.0,1005.0,3.1,0.0,WNW,1.4,Wanliu,2015-10-09 06:00:00,2015-10
22856,2015,10,9,7,15.0,47.0,2.0,54.0,500.0,2.0,8.3,1004.9,3.3,0.0,ESE,1.3,Wanliu,2015-10-09 07:00:00,2015-10
22857,2015,10,9,8,16.0,65.0,2.0,56.0,800.0,2.0,12.2,1004.6,6.2,0.0,SSW,0.5,Wanliu,2015-10-09 08:00:00,2015-10
22858,2015,10,9,9,19.0,58.0,5.0,64.0,1000.0,3.0,17.0,1004.6,2.6,0.0,NE,1.6,Wanliu,2015-10-09 09:00:00,2015-10
22859,2015,10,9,10,18.0,18.0,4.0,34.0,400.0,34.0,19.3,1004.6,-5.6,0.0,N,3.7,Wanliu,2015-10-09 10:00:00,2015-10
22860,2015,10,9,11,7.0,37.0,4.0,13.0,300.0,54.0,19.4,1004.8,-5.6,0.0,N,3.7,Wanliu,2015-10-09 11:00:00,2015-10
22861,2015,10,9,12,10.0,30.0,2.0,9.0,200.0,62.0,19.5,1004.8,-5.5,0.0,N,2.9,Wanliu,2015-10-09 12:00:00,2015-10
22862,2015,10,9,13,8.0,34.0,2.0,7.0,200.0,70.0,19.8,1004.4,-3.8,0.0,NNE,4.5,Wanliu,2015-10-09 13:00:00,2015-10
22863,2015,10,9,14,4.0,38.0,2.0,8.0,200.0,69.0,19.7,1003.7,-3.3,0.0,NNE,5.0,Wanliu,2015-10-09 14:00:00,2015-10
22864,2015,10,9,15,5.0,30.0,2.0,7.0,200.0,70.0,19.3,1003.6,-4.3,0.0,NNE,4.9,Wanliu,2015-10-09 15:00:00,2015-10
22865,2015,10,9,16,4.0,29.0,2.0,7.0,200.0,70.0,19.1,1003.8,-4.4,0.0,NNE,3.9,Wanliu,2015-10-09 16:00:00,2015-10
22866,2015,10,9,17,3.0,24.0,2.0,9.0,200.0,65.0,17.6,1004.8,-5.0,0.0,N,3.8,Wanliu,2015-10-09 17:00:00,2015-10
22867,2015,10,9,18,6.0,21.0,2.0,9.0,200.0,63.0,15.7,1005.5,-4.3,0.0,NNE,2.9,Wanliu,2015-10-09 18:00:00,2015-10
22868,2015,10,9,19,6.0,36.0,2.0,19.0,300.0,48.0,13.6,1007.1,-2.8,0.0,NE,2.9,Wanliu,2015-10-09 19:00:00,2015-10
22869,2015,10,9,20,6.0,18.0,2.0,18.0,200.0,46.0,12.7,1007.9,-2.4,0.0,NE,2.1,Wanliu,2015-10-09 20:00:00,2015-10
22870,2015,10,9,21,3.0,15.0,2.0,21.0,200.0,41.0,12.1,1008.4,-2.9,0.0,NE,3.0,Wanliu,2015-10-09 21:00:00,2015-10
22871,2015,10,9,22,6.0,13.0,2.0,18.0,200.0,40.0,11.3,1009.2,-2.9,0.0,NE,1.8,Wanliu,2015-10-09 22:00:00,2015-10
22872,2015,10,9,23,3.0,8.0,2.0,25.0,200.0,30.0,10.1,1009.3,-2.3,0.0,ENE,1.4,Wanliu,2015-10-09 23:00:00,2015-10
22873,2015,10,10,0,8.0,8.0,2.0,23.0,200.0,30.0,9.9,1009.5,-4.5,0.0,NE,1.1,Wanliu,2015-10-10 00:00:00,2015-10
22874,2015,10,10,1,11.0,24.0,2.0,40.0,300.0,10.0,9.3,1009.8,-4.7,0.0,N,1.1,Wanliu,2015-10-10 01:00:00,2015-10
22875,2015,10,10,2,6.0,10.0,2.0,31.0,200.0,16.0,9.9,1010.1,-5.3,0.0,N,1.5,Wanliu,2015-10-10 02:00:00,2015-10
22876,2015,10,10,3,7.0,7.0,2.0,8.0,200.0,36.0,10.4,1010.1,-5.6,0.0,N,2.0,Wanliu,2015-10-10 03:00:00,2015-10
22877,2015,10,10,4,3.0,7.0,2.0,10.0,300.0,33.0,10.1,1010.4,-5.1,0.0,N,2.5,Wanliu,2015-10-10 04:00:00,2015-10
22878,2015,10,10,5,3.0,8.0,2.0,7.0,300.0,34.0,9.7,1010.7,-4.3,0.0,N,2.2,Wanliu,2015-10-10 05:00:00,2015-10
22879,2015,10,10,6,4.0,11.0,2.0,9.0,300.0,31.0,9.7,1011.1,-4.7,0.0,N,3.2,Wanliu,2015-10-10 06:00:00,2015-10
22880,2015,10,10,7,6.0,11.0,2.0,14.0,300.0,25.0,9.4,1012.0,-3.5,0.0,NNE,2.1,Wanliu,2015-10-10 07:00:00,2015-10
22881,2015,10,10,8,3.0,18.0,2.0,14.0,300.0,27.0,10.6,1012.4,-3.2,0.0,N,3.7,Wanliu,2015-10-10 08:00:00,2015-10
22882,2015,10,10,9,5.0,14.0,3.0,12.0,300.0,32.0,12.0,1012.7,-4.2,0.0,N,4.2,Wanliu,2015-10-10 09:00:00,2015-10
22883,2015,10,10,10,3.0,24.0,2.0,10.0,200.0,42.0,12.9,1012.6,-5.2,0.0,N,4.7,Wanliu,2015-10-10 10:00:00,2015-10
22884,2015,10,10,11,8.0,23.0,2.0,10.0,200.0,48.0,14.2,1012.8,-5.1,0.0,N,4.6,Wanliu,2015-10-10 11:00:00,2015-10
22885,2015,10,10,12,7.0,15.0,2.0,9.0,200.0,53.0,15.3,1012.8,-5.7,0.0,NNE,4.4,Wanliu,2015-10-10 12:00:00,2015-10
22886,2015,10,10,13,8.0,12.0,2.0,9.0,200.0,54.0,14.9,1012.2,-5.5,0.0,N,4.4,Wanliu,2015-10-10 13:00:00,2015-10
22887,2015,10,10,14,3.0,18.0,2.0,9.0,200.0,54.0,15.2,1011.9,-5.3,0.0,N,4.0,Wanliu,2015-10-10 14:00:00,2015-10
22888,2015,10,10,15,4.0,16.0,2.0,9.0,200.0,53.0,15.6,1011.5,-4.4,0.0,NNW,2.1,Wanliu,2015-10-10 15:00:00,2015-10
22889,2015,10,10,16,3.0,22.0,2.0,11.0,200.0,52.0,15.1,1011.1,-5.9,0.0,N,3.5,Wanliu,2015-10-10 16:00:00,2015-10
22890,2015,10,10,17,4.0,20.0,2.0,14.0,300.0,48.0,14.3,1010.9,-5.0,0.0,NNW,2.0,Wanliu,2015-10-10 17:00:00,2015-10
22891,2015,10,10,18,5.0,25.0,2.0,17.0,300.0,44.0,13.3,1010.9,-5.3,0.0,NNW,1.7,Wanliu,2015-10-10 18:00:00,2015-10
22892,2015,10,10,19,5.0,23.0,2.0,21.0,300.0,39.0,13.4,1011.1,-6.3,0.0,WNW,2.4,Wanliu,2015-10-10 19:00:00,2015-10
22893,2015,10,10,20,3.0,18.0,2.0,15.0,300.0,44.0,13.8,1010.7,-5.9,0.0,NNW,2.6,Wanliu,2015-10-10 20:00:00,2015-10
22894,2015,10,10,21,6.0,22.0,2.0,13.0,300.0,46.0,14.2,1010.9,-5.6,0.0,N,2.5,Wanliu,2015-10-10 21:00:00,2015-10
22895,2015,10,10,22,4.0,20.0,2.0,12.0,300.0,47.0,14.3,1010.9,-5.0,0.0,NNW,2.0,Wanliu,2015-10-10 22:00:00,2015-10
22896,2015,10,10,23,3.0,16.0,2.0,11.0,300.0,50.0,14.2,1010.8,-4.6,0.0,NNW,1.7,Wanliu,2015-10-10 23:00:00,2015-10
22897,2015,10,11,0,3.0,11.0,2.0,9.0,300.0,53.0,14.4,1010.6,-4.4,0.0,NNE,2.1,Wanliu,2015-10-11 00:00:00,2015-10
22898,2015,10,11,1,5.0,10.0,2.0,9.0,200.0,55.0,14.2,1010.5,-2.7,0.0,N,1.4,Wanliu,2015-10-11 01:00:00,2015-10
22899,2015,10,11,2,3.0,12.0,2.0,8.0,200.0,58.0,14.3,1010.3,-1.8,0.0,N,2.2,Wanliu,2015-10-11 02:00:00,2015-10
22900,2015,10,11,3,8.0,12.0,2.0,7.0,200.0,63.0,14.7,1009.9,1.6,0.0,NNE,2.4,Wanliu,2015-10-11 03:00:00,2015-10
22901,2015,10,11,4,3.0,14.0,2.0,7.0,200.0,48.87361389082744,14.9,1009.8,-1.3,0.0,N,2.2,Wanliu,2015-10-11 04:00:00,2015-10
22902,2015,10,11,5,3.0,12.0,2.0,6.0,200.0,62.0,15.2,1010.0,-1.4,0.0,N,2.7,Wanliu,2015-10-11 05:00:00,2015-10
22903,2015,10,11,6,6.0,11.0,2.0,8.0,200.0,61.0,15.0,1010.5,-1.2,0.0,NNE,2.1,Wanliu,2015-10-11 06:00:00,2015-10
22904,2015,10,11,7,3.0,15.0,2.0,13.0,200.0,56.0,15.1,1010.8,-0.7,0.0,N,2.4,Wanliu,2015-10-11 07:00:00,2015-10
22905,2015,10,11,8,5.0,34.0,2.0,16.0,200.0,53.0,15.8,1011.5,0.4,0.0,N,2.1,Wanliu,2015-10-11 08:00:00,2015-10
22906,2015,10,11,9,7.0,27.0,2.0,16.0,300.0,52.0,16.5,1012.6,0.6,0.0,N,2.2,Wanliu,2015-10-11 09:00:00,2015-10
22907,2015,10,11,10,9.0,27.0,2.0,17.0,300.0,54.0,17.7,1012.8,0.8,0.0,N,3.4,Wanliu,2015-10-11 10:00:00,2015-10
22908,2015,10,11,11,9.0,24.0,2.0,13.0,300.0,64.0,18.5,1013.1,0.6,0.0,N,3.6,Wanliu,2015-10-11 11:00:00,2015-10
22909,2015,10,11,12,7.0,26.0,2.0,10.0,200.0,70.0,19.8,1012.9,0.7,0.0,N,4.1,Wanliu,2015-10-11 12:00:00,2015-10
22910,2015,10,11,13,10.0,26.0,2.0,8.0,200.0,74.0,20.5,1012.4,0.8,0.0,NNE,3.7,Wanliu,2015-10-11 13:00:00,2015-10
22911,2015,10,11,14,10.0,18.0,2.0,9.0,200.0,76.0,21.4,1011.9,1.6,0.0,NNE,3.0,Wanliu,2015-10-11 14:00:00,2015-10
22912,2015,10,11,15,5.0,5.0,2.0,9.0,200.0,76.0,22.3,1011.2,0.1,0.0,N,3.1,Wanliu,2015-10-11 15:00:00,2015-10
22913,2015,10,11,16,5.0,17.0,2.0,13.0,200.0,74.0,23.1,1011.0,1.4,0.0,NNW,1.3,Wanliu,2015-10-11 16:00:00,2015-10
22914,2015,10,11,17,3.0,25.0,2.0,18.0,300.0,66.0,21.5,1011.4,2.2,0.0,W,1.0,Wanliu,2015-10-11 17:00:00,2015-10
22915,2015,10,11,18,8.0,22.0,2.0,27.0,300.0,53.0,19.2,1011.9,-1.9,0.0,N,1.5,Wanliu,2015-10-11 18:00:00,2015-10
22916,2015,10,11,19,9.0,19.0,2.0,24.0,200.0,53.0,16.7,1013.0,-1.0,0.0,N,1.2,Wanliu,2015-10-11 19:00:00,2015-10
22917,2015,10,11,20,11.0,40.0,2.0,30.0,200.0,43.0,16.4,1014.0,-1.7,0.0,NNE,1.9,Wanliu,2015-10-11 20:00:00,2015-10
22918,2015,10,11,21,8.0,21.0,2.0,31.0,300.0,41.0,15.6,1014.9,-0.6,0.0,NE,1.4,Wanliu,2015-10-11 21:00:00,2015-10
22919,2015,10,11,22,3.0,28.0,2.0,45.0,300.0,25.0,14.9,1015.4,-1.7,0.0,NE,1.5,Wanliu,2015-10-11 22:00:00,2015-10
22920,2015,10,11,23,5.0,11.0,2.0,39.0,300.0,30.0,13.0,1015.7,-0.7,0.0,E,0.8,Wanliu,2015-10-11 23:00:00,2015-10
22921,2015,10,12,0,13.0,33.0,2.0,55.0,400.0,11.0,10.1,1015.8,2.4,0.0,SW,0.6,Wanliu,2015-10-12 00:00:00,2015-10
22922,2015,10,12,1,6.0,37.0,2.0,52.0,300.0,8.0,8.7,1016.1,3.7,0.0,ENE,0.3,Wanliu,2015-10-12 01:00:00,2015-10
22923,2015,10,12,2,10.0,28.0,2.0,53.0,400.0,2.0,7.8,1016.0,4.4,0.0,W,0.5,Wanliu,2015-10-12 02:00:00,2015-10
22924,2015,10,12,3,19.0,19.0,2.0,49.0,300.0,10.0,7.3,1015.8,2.6,0.0,SW,0.5,Wanliu,2015-10-12 03:00:00,2015-10
22925,2015,10,12,4,6.0,34.0,2.0,43.0,300.0,8.0,7.0,1015.5,4.8,0.0,ENE,0.3,Wanliu,2015-10-12 04:00:00,2015-10
22926,2015,10,12,5,14.0,14.0,2.0,56.0,300.0,2.0,7.6,1015.7,5.2,0.0,W,0.6,Wanliu,2015-10-12 05:00:00,2015-10
22927,2015,10,12,6,12.0,32.0,2.0,54.0,400.0,2.0,6.5,1016.1,4.0,0.0,NNW,0.4,Wanliu,2015-10-12 06:00:00,2015-10
22928,2015,10,12,7,22.0,47.0,2.0,55.0,800.0,2.0,6.4,1016.7,4.6,0.0,SW,0.1,Wanliu,2015-10-12 07:00:00,2015-10
22929,2015,10,12,8,15.0,60.0,3.0,55.0,900.0,2.0,11.2,1017.4,7.9,0.0,W,0.6,Wanliu,2015-10-12 08:00:00,2015-10
22930,2015,10,12,9,16.0,55.0,5.0,52.0,1100.0,2.0,17.3,1017.5,3.6,0.0,ENE,0.7,Wanliu,2015-10-12 09:00:00,2015-10
22931,2015,10,12,10,19.0,19.0,4.0,50.0,600.0,16.0,20.5,1017.1,0.8,0.0,ESE,0.9,Wanliu,2015-10-12 10:00:00,2015-10
22932,2015,10,12,11,10.0,10.0,2.0,33.0,400.0,40.0,22.2,1016.6,1.2,0.0,NW,1.4,Wanliu,2015-10-12 11:00:00,2015-10
22933,2015,10,12,12,9.0,13.0,2.0,23.0,300.0,56.0,23.2,1015.9,1.5,0.0,W,1.1,Wanliu,2015-10-12 12:00:00,2015-10
22934,2015,10,12,13,5.0,5.0,2.0,12.0,200.0,74.0,24.7,1015.0,-2.0,0.0,NW,0.7,Wanliu,2015-10-12 13:00:00,2015-10
22935,2015,10,12,14,8.0,8.0,2.0,10.0,200.0,82.0,25.5,1014.0,1.6,0.0,NE,1.0,Wanliu,2015-10-12 14:00:00,2015-10
22936,2015,10,12,15,6.0,12.0,2.0,12.0,200.0,82.0,26.5,1013.4,-1.4,0.0,W,1.0,Wanliu,2015-10-12 15:00:00,2015-10
22937,2015,10,12,16,10.0,21.0,2.0,24.0,200.0,84.0,26.1,1013.1,2.1,0.0,W,1.4,Wanliu,2015-10-12 16:00:00,2015-10
22938,2015,10,12,17,9.0,28.0,2.0,34.0,300.0,75.0,23.4,1012.9,1.7,0.0,SW,2.4,Wanliu,2015-10-12 17:00:00,2015-10
22939,2015,10,12,18,17.0,38.0,2.0,64.0,400.0,37.0,18.7,1013.1,4.8,0.0,WNW,0.5,Wanliu,2015-10-12 18:00:00,2015-10
22940,2015,10,12,19,25.0,58.0,2.0,91.0,600.0,11.0,14.1,1013.5,6.4,0.0,SW,0.7,Wanliu,2015-10-12 19:00:00,2015-10
22941,2015,10,12,20,26.0,65.0,3.0,86.0,600.0,11.0,12.7,1013.8,6.5,0.0,SW,0.6,Wanliu,2015-10-12 20:00:00,2015-10
22942,2015,10,12,21,28.0,79.0,3.0,86.0,600.0,5.0,11.7,1014.1,7.0,0.0,SW,0.6,Wanliu,2015-10-12 21:00:00,2015-10
22943,2015,10,12,22,30.0,98.0,3.0,86.0,800.0,2.0,10.7,1014.5,6.6,0.0,NNE,0.6,Wanliu,2015-10-12 22:00:00,2015-10
22944,2015,10,12,23,38.0,137.0,3.0,82.0,1000.0,2.0,10.1,1014.7,7.3,0.0,SW,0.2,Wanliu,2015-10-12 23:00:00,2015-10
22945,2015,10,13,0,44.0,138.0,3.0,76.0,1400.0,2.0,9.5,1014.8,6.9,0.0,W,0.4,Wanliu,2015-10-13 00:00:00,2015-10
22946,2015,10,13,1,42.0,123.0,3.0,71.0,1500.0,2.0,8.9,1015.2,7.3,0.0,NE,0.2,Wanliu,2015-10-13 01:00:00,2015-10
22947,2015,10,13,2,40.0,87.0,3.0,65.0,1100.0,2.0,8.9,1015.3,7.5,0.0,NW,0.0,Wanliu,2015-10-13 02:00:00,2015-10
22948,2015,10,13,3,34.0,54.0,3.0,64.0,800.0,2.0,8.1,1014.9,7.0,0.0,ENE,0.6,Wanliu,2015-10-13 03:00:00,2015-10
22949,2015,10,13,4,29.0,69.0,3.0,62.0,1000.0,48.87361389082744,7.6,1015.2,6.5,0.0,E,0.6,Wanliu,2015-10-13 04:00:00,2015-10
22950,2015,10,13,5,31.0,53.0,3.0,56.0,800.0,2.0,8.3,1015.3,6.4,0.0,E,0.8,Wanliu,2015-10-13 05:00:00,2015-10
22951,2015,10,13,6,27.0,27.0,3.0,60.0,600.0,2.0,7.6,1015.6,5.9,0.0,W,0.6,Wanliu,2015-10-13 06:00:00,2015-10
22952,2015,10,13,7,17.0,26.0,3.0,59.0,600.0,2.0,7.0,1015.9,5.8,0.0,E,0.5,Wanliu,2015-10-13 07:00:00,2015-10
22953,2015,10,13,8,19.0,61.0,8.0,60.0,900.0,2.0,10.7,1016.4,8.6,0.0,NNE,0.3,Wanliu,2015-10-13 08:00:00,2015-10
22954,2015,10,13,9,27.0,32.0,12.0,59.0,800.0,7.0,17.4,1016.7,4.3,0.0,E,1.1,Wanliu,2015-10-13 09:00:00,2015-10
22955,2015,10,13,10,21.0,50.0,13.0,61.0,700.0,13.0,20.4,1016.4,6.3,0.0,ENE,1.2,Wanliu,2015-10-13 10:00:00,2015-10
22956,2015,10,13,11,30.0,66.0,12.0,71.0,800.0,16.0,23.3,1015.8,6.5,0.0,NE,1.2,Wanliu,2015-10-13 11:00:00,2015-10
22957,2015,10,13,12,26.0,34.0,8.0,59.0,600.0,35.0,24.9,1015.0,4.1,0.0,NE,1.0,Wanliu,2015-10-13 12:00:00,2015-10
22958,2015,10,13,13,19.0,28.0,6.0,50.0,500.0,52.0,25.9,1014.0,1.9,0.0,SSW,1.2,Wanliu,2015-10-13 13:00:00,2015-10
22959,2015,10,13,14,20.0,20.0,5.0,50.0,500.0,62.0,26.9,1013.0,2.0,0.0,SW,1.5,Wanliu,2015-10-13 14:00:00,2015-10
22960,2015,10,13,15,7.0,15.0,3.0,40.0,300.0,78.0,27.3,1012.3,3.7,0.0,WSW,1.8,Wanliu,2015-10-13 15:00:00,2015-10
22961,2015,10,13,16,14.0,48.0,4.0,42.0,300.0,94.0,26.1,1012.1,3.3,0.0,SW,2.3,Wanliu,2015-10-13 16:00:00,2015-10
22962,2015,10,13,17,11.0,53.0,3.0,50.0,400.0,108.0,23.2,1011.9,4.2,0.0,SW,1.3,Wanliu,2015-10-13 17:00:00,2015-10
22963,2015,10,13,18,30.0,68.0,4.0,107.0,700.0,30.0,17.5,1011.9,7.8,0.0,SSW,0.6,Wanliu,2015-10-13 18:00:00,2015-10
22964,2015,10,13,19,45.0,100.0,5.0,136.0,1200.0,2.0,14.6,1012.2,9.4,0.0,SW,0.1,Wanliu,2015-10-13 19:00:00,2015-10
22965,2015,10,13,20,64.0,123.0,8.0,146.0,1300.0,2.0,13.1,1012.5,8.6,0.0,SE,0.1,Wanliu,2015-10-13 20:00:00,2015-10
22966,2015,10,13,21,74.0,138.0,8.0,149.0,1300.0,2.0,12.8,1013.0,9.6,0.0,NNW,0.3,Wanliu,2015-10-13 21:00:00,2015-10
22967,2015,10,13,22,74.0,176.0,6.0,130.0,1400.0,2.0,12.0,1013.2,8.3,0.0,E,0.6,Wanliu,2015-10-13 22:00:00,2015-10
22968,2015,10,13,23,67.0,96.0,5.0,118.0,1100.0,2.0,13.7,1013.1,7.0,0.0,ENE,0.7,Wanliu,2015-10-13 23:00:00,2015-10
22969,2015,10,14,0,43.0,88.0,4.0,107.0,700.0,2.0,13.3,1012.8,7.1,0.0,ENE,0.6,Wanliu,2015-10-14 00:00:00,2015-10
22970,2015,10,14,1,43.0,84.0,5.0,101.0,800.0,2.0,13.3,1012.8,7.3,0.0,NE,0.8,Wanliu,2015-10-14 01:00:00,2015-10
22971,2015,10,14,2,52.0,99.0,5.0,91.0,900.0,2.0,13.1,1012.7,8.8,0.0,ENE,1.1,Wanliu,2015-10-14 02:00:00,2015-10
22972,2015,10,14,3,51.0,100.0,5.0,86.0,900.0,2.0,12.4,1012.4,8.1,0.0,ENE,1.2,Wanliu,2015-10-14 03:00:00,2015-10
22973,2015,10,14,4,82.0,118.0,8.0,90.0,1000.0,2.0,11.8,1012.3,7.9,0.0,NE,0.8,Wanliu,2015-10-14 04:00:00,2015-10
22974,2015,10,14,5,94.0,145.0,11.0,95.0,1500.0,2.0,11.6,1012.3,7.9,0.0,ENE,0.7,Wanliu,2015-10-14 05:00:00,2015-10
22975,2015,10,14,6,97.0,124.0,13.0,92.0,1700.0,2.0,12.2,1012.3,7.5,0.0,NE,1.2,Wanliu,2015-10-14 06:00:00,2015-10
22976,2015,10,14,7,62.0,95.0,11.0,86.0,1300.0,2.0,12.4,1012.9,8.5,0.0,SSE,0.7,Wanliu,2015-10-14 07:00:00,2015-10
22977,2015,10,14,8,61.0,102.0,14.0,86.0,1600.0,2.0,13.6,1013.0,8.4,0.0,ENE,1.0,Wanliu,2015-10-14 08:00:00,2015-10
22978,2015,10,14,9,67.0,133.0,18.0,84.0,1800.0,2.0,15.0,1012.8,8.0,0.0,NE,1.4,Wanliu,2015-10-14 09:00:00,2015-10
22979,2015,10,14,10,79.0,136.0,28.0,87.0,2200.0,4.0,16.9,1012.9,8.6,0.0,WSW,0.9,Wanliu,2015-10-14 10:00:00,2015-10
22980,2015,10,14,11,109.0,165.0,52.0,102.0,3300.0,13.0,20.1,1012.3,11.0,0.0,NNE,1.0,Wanliu,2015-10-14 11:00:00,2015-10
22981,2015,10,14,12,124.0,161.0,50.0,113.0,3400.0,19.0,21.5,1012.0,9.1,0.0,NE,1.2,Wanliu,2015-10-14 12:00:00,2015-10
22982,2015,10,14,13,128.0,128.0,39.0,115.0,2600.0,35.0,21.7,1011.3,8.9,0.0,NE,1.7,Wanliu,2015-10-14 13:00:00,2015-10
22983,2015,10,14,14,113.0,120.0,32.0,80.0,2100.0,70.0,22.1,1010.5,8.2,0.0,NE,1.4,Wanliu,2015-10-14 14:00:00,2015-10
22984,2015,10,14,15,91.0,91.0,21.0,64.0,1300.0,87.0,20.5,1010.3,7.8,0.0,NE,1.0,Wanliu,2015-10-14 15:00:00,2015-10
22985,2015,10,14,16,83.0,83.0,16.0,70.0,1000.0,82.0,21.4,1010.2,9.0,0.0,ENE,0.8,Wanliu,2015-10-14 16:00:00,2015-10
22986,2015,10,14,17,81.0,118.0,12.0,93.0,1000.0,62.0,17.9,1010.5,10.0,0.0,NW,0.3,Wanliu,2015-10-14 17:00:00,2015-10
22987,2015,10,14,18,90.0,133.0,9.0,137.0,1400.0,9.0,14.9,1010.7,10.1,0.0,NE,0.2,Wanliu,2015-10-14 18:00:00,2015-10
22988,2015,10,14,19,100.0,146.0,10.0,145.0,1700.0,5.0,13.6,1011.4,11.1,0.0,NW,0.4,Wanliu,2015-10-14 19:00:00,2015-10
22989,2015,10,14,20,104.0,145.0,8.0,142.0,2000.0,2.0,12.4,1011.7,10.8,0.0,W,0.5,Wanliu,2015-10-14 20:00:00,2015-10
22990,2015,10,14,21,103.0,135.0,7.0,133.0,1900.0,2.0,12.0,1012.0,10.9,0.0,NE,0.2,Wanliu,2015-10-14 21:00:00,2015-10
22991,2015,10,14,22,109.0,160.0,6.0,129.0,2300.0,2.0,11.7,1012.2,10.8,0.0,E,0.4,Wanliu,2015-10-14 22:00:00,2015-10
22992,2015,10,14,23,115.0,133.0,7.0,127.0,2200.0,2.0,12.6,1012.3,10.1,0.0,ENE,1.0,Wanliu,2015-10-14 23:00:00,2015-10
22993,2015,10,15,0,105.0,106.0,7.0,118.0,1600.0,2.0,12.5,1012.0,9.5,0.0,ENE,0.6,Wanliu,2015-10-15 00:00:00,2015-10
22994,2015,10,15,1,94.0,112.0,7.0,111.0,1400.0,2.0,11.3,1012.0,9.4,0.0,NE,0.0,Wanliu,2015-10-15 01:00:00,2015-10
